commodity,commodity_subtype,zone,resource_id,component_id,type,variable,value
Biomass_Herb,capacity,bioherb_SE,SE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Herb_biomass_edge,BECCSElectricity,capacity,0.0
Biomass_Herb,capacity,bioherb_MIDAT,MIDAT_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb_biomass_edge,BECCSElectricity,capacity,0.0
Biomass_Herb,capacity,bioherb_NE,NE_BECCS_Electricity_Herb,NE_BECCS_Electricity_Herb_biomass_edge,BECCSElectricity,capacity,0.0
Biomass_Wood,capacity,biowood_SE,SE_BECCS_Electricity_Wood,SE_BECCS_Electricity_Wood_biomass_edge,BECCSElectricity,capacity,0.0
Biomass_Wood,capacity,biowood_MIDAT,MIDAT_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood_biomass_edge,BECCSElectricity,capacity,0.0
Biomass_Wood,capacity,biowood_NE,NE_BECCS_Electricity_Wood,NE_BECCS_Electricity_Wood_biomass_edge,BECCSElectricity,capacity,0.0
Biomass_Herb,capacity,bioherb_SE,SE_Bio_Gasoline_Herb,SE_Bio_Gasoline_Herb_biomass_edge,BECCSGasoline,capacity,0.0
Biomass_Herb,capacity,bioherb_MIDAT,MIDAT_Bio_Gasoline_Herb,MIDAT_Bio_Gasoline_Herb_biomass_edge,BECCSGasoline,capacity,0.0
Biomass_Herb,capacity,bioherb_NE,NE_Bio_Gasoline_Herb,NE_Bio_Gasoline_Herb_biomass_edge,BECCSGasoline,capacity,0.0
Biomass_Wood,capacity,biowood_SE,SE_Bio_Gasoline_Wood,SE_Bio_Gasoline_Wood_biomass_edge,BECCSGasoline,capacity,0.0
Biomass_Wood,capacity,biowood_MIDAT,MIDAT_Bio_Gasoline_Wood,MIDAT_Bio_Gasoline_Wood_biomass_edge,BECCSGasoline,capacity,0.0
Biomass_Wood,capacity,biowood_NE,NE_Bio_Gasoline_Wood,NE_Bio_Gasoline_Wood_biomass_edge,BECCSGasoline,capacity,0.0
Biomass_Herb,capacity,bioherb_SE,SE_BECCS_H2_Herb,SE_BECCS_H2_Herb_biomass_edge,BECCSHydrogen,capacity,8847.911111111096
Biomass_Herb,capacity,bioherb_MIDAT,MIDAT_BECCS_H2_Herb,MIDAT_BECCS_H2_Herb_biomass_edge,BECCSHydrogen,capacity,0.0
Biomass_Herb,capacity,bioherb_NE,NE_BECCS_H2_Herb,NE_BECCS_H2_Herb_biomass_edge,BECCSHydrogen,capacity,0.0
Biomass_Wood,capacity,biowood_SE,SE_BECCS_H2_Wood,SE_BECCS_H2_Wood_biomass_edge,BECCSHydrogen,capacity,1969.1231396395697
Biomass_Wood,capacity,biowood_MIDAT,MIDAT_BECCS_H2_Wood,MIDAT_BECCS_H2_Wood_biomass_edge,BECCSHydrogen,capacity,2598.3683511659783
Biomass_Wood,capacity,biowood_NE,NE_BECCS_H2_Wood,NE_BECCS_H2_Wood_biomass_edge,BECCSHydrogen,capacity,0.0
Biomass_Herb,capacity,bioherb_SE,SE_Bio_FT_Herb,SE_Bio_FT_Herb_biomass_edge,BECCSLiquidFuels,capacity,0.0
Biomass_Herb,capacity,bioherb_MIDAT,MIDAT_Bio_FT_Herb,MIDAT_Bio_FT_Herb_biomass_edge,BECCSLiquidFuels,capacity,0.0
Biomass_Herb,capacity,bioherb_NE,NE_Bio_FT_Herb,NE_Bio_FT_Herb_biomass_edge,BECCSLiquidFuels,capacity,0.0
Biomass_Wood,capacity,biowood_SE,SE_Bio_FT_Wood,SE_Bio_FT_Wood_biomass_edge,BECCSLiquidFuels,capacity,0.0
Biomass_Wood,capacity,biowood_MIDAT,MIDAT_Bio_FT_Wood,MIDAT_Bio_FT_Wood_biomass_edge,BECCSLiquidFuels,capacity,0.0
Biomass_Wood,capacity,biowood_NE,NE_Bio_FT_Wood,NE_Bio_FT_Wood_biomass_edge,BECCSLiquidFuels,capacity,0.0
Biomass_Herb,capacity,bioherb_SE,SE_BECCS_FT_Herb,SE_BECCS_FT_Herb_biomass_edge,BECCSLiquidFuels,capacity,1.4979912735083526e-11
Biomass_Herb,capacity,bioherb_MIDAT,MIDAT_BECCS_FT_Herb,MIDAT_BECCS_FT_Herb_biomass_edge,BECCSLiquidFuels,capacity,1516.5444444444447
Biomass_Herb,capacity,bioherb_NE,NE_BECCS_FT_Herb,NE_BECCS_FT_Herb_biomass_edge,BECCSLiquidFuels,capacity,330.8444444444451
Biomass_Wood,capacity,biowood_SE,SE_BECCS_FT_Wood,SE_BECCS_FT_Wood_biomass_edge,BECCSLiquidFuels,capacity,10431.721304804876
Biomass_Wood,capacity,biowood_MIDAT,MIDAT_BECCS_FT_Wood,MIDAT_BECCS_FT_Wood_biomass_edge,BECCSLiquidFuels,capacity,4191.431648834021
Biomass_Wood,capacity,biowood_NE,NE_BECCS_FT_Wood,NE_BECCS_FT_Wood_biomass_edge,BECCSLiquidFuels,capacity,2117.4888888888886
Biomass_Herb,capacity,bioherb_SE,SE_Bio_NaturalGas_Herb,SE_Bio_NaturalGas_Herb_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Herb,capacity,bioherb_MIDAT,MIDAT_Bio_NaturalGas_Herb,MIDAT_Bio_NaturalGas_Herb_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Herb,capacity,bioherb_NE,NE_Bio_NaturalGas_Herb,NE_Bio_NaturalGas_Herb_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Wood,capacity,biowood_SE,SE_Bio_NaturalGas_Wood,SE_Bio_NaturalGas_Wood_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Wood,capacity,biowood_MIDAT,MIDAT_Bio_NaturalGas_Wood,MIDAT_Bio_NaturalGas_Wood_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Wood,capacity,biowood_NE,NE_Bio_NaturalGas_Wood,NE_Bio_NaturalGas_Wood_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Herb,capacity,bioherb_SE,SE_BECCS_NaturalGas_Herb,SE_BECCS_NaturalGas_Herb_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Herb,capacity,bioherb_MIDAT,MIDAT_BECCS_NaturalGas_Herb,MIDAT_BECCS_NaturalGas_Herb_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Herb,capacity,bioherb_NE,NE_BECCS_NaturalGas_Herb,NE_BECCS_NaturalGas_Herb_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Wood,capacity,biowood_SE,SE_BECCS_NaturalGas_Wood,SE_BECCS_NaturalGas_Wood_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Wood,capacity,biowood_MIDAT,MIDAT_BECCS_NaturalGas_Wood,MIDAT_BECCS_NaturalGas_Wood_biomass_edge,BECCSNaturalGas,capacity,0.0
Biomass_Wood,capacity,biowood_NE,NE_BECCS_NaturalGas_Wood,NE_BECCS_NaturalGas_Wood_biomass_edge,BECCSNaturalGas,capacity,0.0
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_1,SE_CO2_Injection_1_co2_captured_edge,CO2Injection,capacity,19634.7
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_2,SE_CO2_Injection_2_co2_captured_edge,CO2Injection,capacity,21367.2
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_3,SE_CO2_Injection_3_co2_captured_edge,CO2Injection,capacity,12704.8
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_4,SE_CO2_Injection_4_co2_captured_edge,CO2Injection,capacity,14437.3
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_5,SE_CO2_Injection_5_co2_captured_edge,CO2Injection,capacity,8662.4
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_6,SE_CO2_Injection_6_co2_captured_edge,CO2Injection,capacity,55439.2
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_7,SE_CO2_Injection_7_co2_captured_edge,CO2Injection,capacity,15014.8
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_8,SE_CO2_Injection_8_co2_captured_edge,CO2Injection,capacity,6929.9
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_9,SE_CO2_Injection_9_co2_captured_edge,CO2Injection,capacity,2887.5
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_10,SE_CO2_Injection_10_co2_captured_edge,CO2Injection,capacity,9239.9
CO2Captured,capacity,co2_captured_SE,SE_CO2_Injection_11,SE_CO2_Injection_11_co2_captured_edge,CO2Injection,capacity,577.5
CO2Captured,capacity,co2_captured_MIDAT,MIDAT_CO2_Injection,MIDAT_CO2_Injection_co2_captured_edge,CO2Injection,capacity,1155.0
CO2,capacity,co2_sink,SE_Sorbent_DAC,SE_Sorbent_DAC_co2_edge,ElectricDAC,capacity,15121.579806999049
CO2,capacity,co2_sink,MIDAT_Sorbent_DAC,MIDAT_Sorbent_DAC_co2_edge,ElectricDAC,capacity,681.4295657639536
CO2,capacity,co2_sink,NE_Sorbent_DAC,NE_Sorbent_DAC_co2_edge,ElectricDAC,capacity,1830.2001082637596
Electricity,capacity,elec_SE,battery_SE,battery_SE_discharge_edge,Battery,capacity,40817.54162527687
Electricity,capacity,elec_MIDAT,battery_MIDAT,battery_MIDAT_discharge_edge,Battery,capacity,16336.160374470614
Electricity,capacity,elec_NE,battery_NE,battery_NE_discharge_edge,Battery,capacity,5627.536419804405
Electricity,capacity,elec_SE,pumpedhydro_SE,pumpedhydro_SE_discharge_edge,Battery,capacity,6261.984
Electricity,capacity,elec_MIDAT,pumpedhydro_MIDAT,pumpedhydro_MIDAT_discharge_edge,Battery,capacity,5244.0
Electricity,capacity,elec_NE,pumpedhydro_NE,pumpedhydro_NE_discharge_edge,Battery,capacity,3206.9
Hydrogen,capacity,h2_SE,SE_Electrolyzer,SE_Electrolyzer_h2_edge,Electrolyzer,capacity,296781.0185983183
Hydrogen,capacity,h2_MIDAT,MIDAT_Electrolyzer,MIDAT_Electrolyzer_h2_edge,Electrolyzer,capacity,112462.13073232057
Hydrogen,capacity,h2_NE,NE_Electrolyzer,NE_Electrolyzer_h2_edge,Electrolyzer,capacity,44071.38245240117
Electricity,capacity,elec_SE,SE_CCGT-H2,SE_CCGT-H2_elec_edge,ThermalPower{Hydrogen},capacity,87.62169122089675
Electricity,capacity,elec_MIDAT,MIDAT_CCGT-H2,MIDAT_CCGT-H2_elec_edge,ThermalPower{Hydrogen},capacity,3112.4752368279524
Electricity,capacity,elec_NE,NE_CCGT-H2,NE_CCGT-H2_elec_edge,ThermalPower{Hydrogen},capacity,0.0
Electricity,capacity,elec_SE,SE_OCGT-H2,SE_OCGT-H2_elec_edge,ThermalPower{Hydrogen},capacity,0.0
Electricity,capacity,elec_MIDAT,MIDAT_OCGT-H2,MIDAT_OCGT-H2_elec_edge,ThermalPower{Hydrogen},capacity,0.0
Electricity,capacity,elec_NE,NE_OCGT-H2,NE_OCGT-H2_elec_edge,ThermalPower{Hydrogen},capacity,0.0
Hydrogen,capacity,internal,h2_SE_to_MIDAT,h2_SE_to_MIDAT_charge_edge,GasStorage{Hydrogen},capacity,0.0
Hydrogen,capacity,internal,h2_SE_to_MIDAT,h2_SE_to_MIDAT_discharge_edge,GasStorage{Hydrogen},capacity,0.0
Hydrogen,capacity,internal,h2_MIDAT_to_SE,h2_MIDAT_to_SE_charge_edge,GasStorage{Hydrogen},capacity,0.0
Hydrogen,capacity,internal,h2_MIDAT_to_SE,h2_MIDAT_to_SE_discharge_edge,GasStorage{Hydrogen},capacity,0.0
Hydrogen,capacity,internal,h2_NE_to_MIDAT,h2_NE_to_MIDAT_charge_edge,GasStorage{Hydrogen},capacity,0.0
Hydrogen,capacity,internal,h2_NE_to_MIDAT,h2_NE_to_MIDAT_discharge_edge,GasStorage{Hydrogen},capacity,0.0
Hydrogen,capacity,internal,h2_MIDAT_to_NE,h2_MIDAT_to_NE_charge_edge,GasStorage{Hydrogen},capacity,1705.0909987798532
Hydrogen,capacity,internal,h2_MIDAT_to_NE,h2_MIDAT_to_NE_discharge_edge,GasStorage{Hydrogen},capacity,1705.0909987798532
Hydrogen,capacity,internal,SE_Above_ground_storage,SE_Above_ground_storage_charge_edge,GasStorage{Hydrogen},capacity,152779.13104384067
Hydrogen,capacity,internal,SE_Above_ground_storage,SE_Above_ground_storage_discharge_edge,GasStorage{Hydrogen},capacity,128340.52315755616
Hydrogen,capacity,internal,MIDAT_Above_ground_storage,MIDAT_Above_ground_storage_charge_edge,GasStorage{Hydrogen},capacity,55981.49407216261
Hydrogen,capacity,internal,MIDAT_Above_ground_storage,MIDAT_Above_ground_storage_discharge_edge,GasStorage{Hydrogen},capacity,50330.86367022555
Hydrogen,capacity,internal,NE_Above_ground_storage,NE_Above_ground_storage_charge_edge,GasStorage{Hydrogen},capacity,20855.74911413998
Hydrogen,capacity,internal,NE_Above_ground_storage,NE_Above_ground_storage_discharge_edge,GasStorage{Hydrogen},capacity,46621.52519834252
Electricity,capacity,elec_MIDAT,MIDAT_conventional_hydroelectric_1,MIDAT_conventional_hydroelectric_1_discharge_edge,HydroRes,capacity,2806.182
Electricity,capacity,hydro_source,MIDAT_conventional_hydroelectric_1,MIDAT_conventional_hydroelectric_1_inflow_edge,HydroRes,capacity,2806.182
Electricity,capacity,elec_NE,NE_conventional_hydroelectric_1,NE_conventional_hydroelectric_1_discharge_edge,HydroRes,capacity,4729.48
Electricity,capacity,hydro_source,NE_conventional_hydroelectric_1,NE_conventional_hydroelectric_1_inflow_edge,HydroRes,capacity,4729.48
Electricity,capacity,elec_SE,SE_conventional_hydroelectric_1,SE_conventional_hydroelectric_1_discharge_edge,HydroRes,capacity,11123.215
Electricity,capacity,hydro_source,SE_conventional_hydroelectric_1,SE_conventional_hydroelectric_1_inflow_edge,HydroRes,capacity,11123.215
Electricity,capacity,elec_SE,SE_small_hydroelectric_1,SE_small_hydroelectric_1_elec_edge,MustRun,capacity,249.895
Electricity,capacity,elec_MIDAT,MIDAT_small_hydroelectric_1,MIDAT_small_hydroelectric_1_elec_edge,MustRun,capacity,263.268
Electricity,capacity,elec_NE,NE_small_hydroelectric_1,NE_small_hydroelectric_1_elec_edge,MustRun,capacity,834.494
CO2,capacity,co2_sink,SE_Solvent_DAC,SE_Solvent_DAC_co2_edge,NaturalGasDAC,capacity,1714.4630241689265
CO2,capacity,co2_sink,MIDAT_Solvent_DAC,MIDAT_Solvent_DAC_co2_edge,NaturalGasDAC,capacity,0.0
CO2,capacity,co2_sink,NE_Solvent_DAC,NE_Solvent_DAC_co2_edge,NaturalGasDAC,capacity,181.96895648314555
Hydrogen,capacity,h2_SE,SE_Large_SMR_Non_CCS,SE_Large_SMR_Non_CCS_h2_edge,ThermalHydrogen{NaturalGas},capacity,0.0
Hydrogen,capacity,h2_MIDAT,MIDAT_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS_h2_edge,ThermalHydrogen{NaturalGas},capacity,0.0
Hydrogen,capacity,h2_NE,NE_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS_h2_edge,ThermalHydrogen{NaturalGas},capacity,0.0
Hydrogen,capacity,h2_SE,SE_ATR_wCCS_94pct,SE_ATR_wCCS_94pct_h2_edge,ThermalHydrogenCCS{NaturalGas},capacity,190868.96061282596
Hydrogen,capacity,h2_MIDAT,MIDAT_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct_h2_edge,ThermalHydrogenCCS{NaturalGas},capacity,23935.311013807157
Hydrogen,capacity,h2_NE,NE_ATR_wCCS_94pct,NE_ATR_wCCS_94pct_h2_edge,ThermalHydrogenCCS{NaturalGas},capacity,7028.987800503779
Hydrogen,capacity,h2_SE,SE_Large_SMR_wCCS_96pct,SE_Large_SMR_wCCS_96pct_h2_edge,ThermalHydrogenCCS{NaturalGas},capacity,0.0
Hydrogen,capacity,h2_MIDAT,MIDAT_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct_h2_edge,ThermalHydrogenCCS{NaturalGas},capacity,0.0
Hydrogen,capacity,h2_NE,NE_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct_h2_edge,ThermalHydrogenCCS{NaturalGas},capacity,0.0
Electricity,capacity,elec_MIDAT,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_MIDAT,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_2_elec_edge,ThermalPower{NaturalGas},capacity,21572.809137285923
Electricity,capacity,elec_MIDAT,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_3_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_MIDAT,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combined_cycle_4_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_MIDAT,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_MIDAT,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_natural_gas_fired_combustion_turbine_2_elec_edge,ThermalPower{NaturalGas},capacity,3.4092408895958214e-12
Electricity,capacity,elec_NE,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_NE,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_2_elec_edge,ThermalPower{NaturalGas},capacity,5656.170032182789
Electricity,capacity,elec_NE,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_3_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_NE,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combined_cycle_4_elec_edge,ThermalPower{NaturalGas},capacity,296.0
Electricity,capacity,elec_NE,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_NE,NE_natural_gas_fired_combustion_turbine_2,NE_natural_gas_fired_combustion_turbine_2_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_SE,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_SE,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_2_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_SE,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_3_elec_edge,ThermalPower{NaturalGas},capacity,7065.139531858216
Electricity,capacity,elec_SE,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combined_cycle_4_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_SE,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_SE,SE_natural_gas_fired_combustion_turbine_2,SE_natural_gas_fired_combustion_turbine_2_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_SE,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ccavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_SE,SE_naturalgas_ctavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_MIDAT,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ccavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_MIDAT,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_NE,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ccavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_NE,NE_naturalgas_ctavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,0.0
Electricity,capacity,elec_SE,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccccsavgcf_conservative_0_elec_edge,ThermalPowerCCS{NaturalGas},capacity,13785.435520134657
Electricity,capacity,elec_MIDAT,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccccsavgcf_conservative_0_elec_edge,ThermalPowerCCS{NaturalGas},capacity,6.02717875608505e-12
Electricity,capacity,elec_NE,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccccsavgcf_conservative_0_elec_edge,ThermalPowerCCS{NaturalGas},capacity,1016.766674812236
Electricity,capacity,elec_SE,SE_nuclear_1,SE_nuclear_1_elec_edge,ThermalPower{Uranium},capacity,33632.288
Electricity,capacity,elec_SE,SE_nuclear_2,SE_nuclear_2_elec_edge,ThermalPower{Uranium},capacity,2228.0
Electricity,capacity,elec_NE,NE_nuclear_1,NE_nuclear_1_elec_edge,ThermalPower{Uranium},capacity,3395.7
Electricity,capacity,elec_NE,NE_nuclear_2,NE_nuclear_2_elec_edge,ThermalPower{Uranium},capacity,2104.7
Electricity,capacity,elec_MIDAT,MIDAT_nuclear_1,MIDAT_nuclear_1_elec_edge,ThermalPower{Uranium},capacity,2440.0
Electricity,capacity,elec_MIDAT,MIDAT_nuclear_2,MIDAT_nuclear_2_elec_edge,ThermalPower{Uranium},capacity,17770.208
Electricity,capacity,elec_MIDAT,MIDAT_nuclear_mid_0,MIDAT_nuclear_mid_0_elec_edge,ThermalPower{Uranium},capacity,28480.339505940257
Electricity,capacity,elec_NE,NE_nuclear_mid_0,NE_nuclear_mid_0_elec_edge,ThermalPower{Uranium},capacity,0.0
Electricity,capacity,elec_SE,SE_nuclear_mid_0,SE_nuclear_mid_0_elec_edge,ThermalPower{Uranium},capacity,57631.702984713316
Electricity,capacity,elec_SE_elec_MIDAT,SE_to_MIDAT,SE_to_MIDAT_transmission_edge,TransmissionLink{Electricity},capacity,27760.0
Electricity,capacity,elec_MIDAT_elec_NE,MIDAT_to_NE,MIDAT_to_NE_transmission_edge,TransmissionLink{Electricity},capacity,9575.0
CO2Captured,capacity,co2_captured_SE,SE_Synthetic_FT,SE_Synthetic_FT_co2_captured_edge,SyntheticLiquidFuels,capacity,0.0
CO2Captured,capacity,co2_captured_MIDAT,MIDAT_Synthetic_FT,MIDAT_Synthetic_FT_co2_captured_edge,SyntheticLiquidFuels,capacity,0.0
CO2Captured,capacity,co2_captured_NE,NE_Synthetic_FT,NE_Synthetic_FT_co2_captured_edge,SyntheticLiquidFuels,capacity,0.0
CO2Captured,capacity,co2_captured_SE,SE_Synthetic_NaturalGas,SE_Synthetic_NaturalGas_co2_captured_edge,SyntheticNaturalGas,capacity,53013.16609251918
CO2Captured,capacity,co2_captured_MIDAT,MIDAT_Synthetic_NaturalGas,MIDAT_Synthetic_NaturalGas_co2_captured_edge,SyntheticNaturalGas,capacity,12063.535000882406
CO2Captured,capacity,co2_captured_NE,NE_Synthetic_NaturalGas,NE_Synthetic_NaturalGas_co2_captured_edge,SyntheticNaturalGas,capacity,4495.951029643293
Electricity,capacity,elec_NE,NE_offshorewind_class10_moderate_floating_1_1,NE_offshorewind_class10_moderate_floating_1_1_edge,VRE,capacity,0.0
Electricity,capacity,elec_SE,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_1_edge,VRE,capacity,526783.5046737103
